rpm,torque_N_m,efficiency
2969.27374302,92.4224602845,0.819286982331
3016.75977654,92.4224602845,0.819170462515
3064.24581006,92.4224602845,0.819014319538
3111.73184358,92.4224602845,0.818819742985
3159.21787709,92.4224602845,0.818587862523
3206.70391061,92.4224602845,0.818319752125
3254.18994413,92.4224602845,0.818016433935
3301.67597765,92.4224602845,0.817678881822
3349.16201117,92.4224602845,0.817308024648
3396.64804469,92.4224602845,0.816904749268
3444.13407821,92.4224602845,0.816469903306
3491.62011173,92.4224602845,0.816004297699
3539.10614525,92.4224602845,0.81550870906
3586.59217877,92.4224602845,0.814983881855
3634.07821229,92.4224602845,0.814430530412
3681.56424581,92.4224602845,0.813849340789
3729.05027933,92.4224602845,0.813240972499
3776.53631285,92.4224602845,0.812606060115
3824.02234637,92.4224602845,0.81194521475
3871.50837989,92.4224602845,0.811259025443
3918.99441341,92.4224602845,0.81054806044
3966.48044693,92.4224602845,0.809812868387
4013.96648045,92.4224602845,0.809053979445
4061.45251397,92.4224602845,0.80827190632
4108.93854749,92.4224602845,0.807467145232
4156.42458101,92.4224602845,0.806640176814
4203.91061453,92.4224602845,0.805791466953
4251.39664804,92.4224602845,0.804921467577
4298.88268156,92.4224602845,0.804030617385
4346.36871508,92.4224602845,0.803119342537
4393.8547486,92.4224602845,0.802188057294
4441.34078212,92.4224602845,0.801237164623
4488.82681564,92.4224602845,0.800267056756
4536.31284916,92.4224602845,0.799278115722
4583.79888268,92.4224602845,0.79827071384
4631.2849162,92.4224602845,0.797245214185
4678.77094972,92.4224602845,0.796201971024
4726.25698324,92.4224602845,0.795141330228
4773.74301676,92.4224602845,0.794063629653
4821.22905028,92.4224602845,0.792969199506
4868.7150838,92.4224602845,0.791858362684
4916.20111732,92.4224602845,0.790731435094
4963.68715084,92.4224602845,0.789588725956
5011.17318436,92.4224602845,0.788430538087
5058.65921788,92.4224602845,0.787257168168
5106.1452514,92.4224602845,0.786068906995
5153.63128492,92.4224602845,0.78486603972
5201.11731844,92.4224602845,0.783648846072
5248.60335196,92.4224602845,0.782417600573
5296.08938547,92.4224602845,0.781172572733
5343.57541899,92.4224602845,0.77991402724
5391.06145251,92.4224602845,0.778642224141
5438.54748603,92.4224602845,0.777357419006
5486.03351955,92.4224602845,0.776059863093
5533.51955307,92.4224602845,0.77474980349
5581.00558659,92.4224602845,0.773427483266
5628.49162011,92.4224602845,0.7720931416
5675.97765363,92.4224602845,0.770747013908
5723.46368715,92.4224602845,0.76938933197
5770.94972067,92.4224602845,0.768020324037
5818.43575419,92.4224602845,0.766640214942
5865.92178771,92.4224602845,0.765249226202
5913.40782123,92.4224602845,0.763847576119
5960.89385475,92.4224602845,0.762435479863
6008.37988827,92.4224602845,0.761013149571
6055.86592179,92.4224602845,0.759580794419
6103.35195531,92.4224602845,0.75813862071
6150.83798883,92.4224602845,0.756686831941
6198.32402235,92.4224602845,0.755225628878
6245.81005587,92.4224602845,0.753755209624
6293.29608939,92.4224602845,0.752275769681
6340.78212291,92.4224602845,0.750787502009
6388.26815642,92.4224602845,0.749290597091
6435.75418994,92.4224602845,0.747785242979
6483.24022346,92.4224602845,0.746271625354
6530.72625698,92.4224602845,0.744749927572
6578.2122905,92.4224602845,0.743220330711
6625.69832402,92.4224602845,0.741683013619
6673.18435754,92.4224602845,0.740138152955
6720.67039106,92.4224602845,0.738585923231
6768.15642458,92.4224602845,0.737026496852
6815.6424581,92.4224602845,0.735460044152
6863.12849162,92.4224602845,0.733886733431
6910.61452514,92.4224602845,0.732306730987
6958.10055866,92.4224602845,0.730720201153
7005.58659218,92.4224602845,0.729127306323
7053.0726257,92.4224602845,0.727528206988
7100.55865922,92.4224602845,0.725923061759
7148.04469274,92.4224602845,0.724312027397
7195.53072626,92.4224602845,0.72269525884
7243.01675978,92.4224602845,0.721072909226
7290.5027933,92.4224602845,0.719445129921
7337.98882682,92.4224602845,0.717812070538
7385.47486034,92.4224602845,0.716173878962
7432.96089385,92.4224602845,0.714530701373
7480.44692737,92.4224602845,0.712882682261
7527.93296089,92.4224602845,0.711229964454
7575.41899441,92.4224602845,0.709572689129
7622.90502793,92.4224602845,0.707910995838
7670.39106145,92.4224602845,0.706245022521
7717.87709497,92.4224602845,0.704574905526
7765.36312849,92.4224602845,0.702900779624
7812.84916201,92.4224602845,0.701222778026
7860.33519553,92.4224602845,0.699541032402
7907.82122905,92.4224602845,0.697855672888
7955.30726257,92.4224602845,0.696166828112
8002.79329609,92.4224602845,0.694474625197
8050.27932961,92.4224602845,0.692779189786
8097.76536313,92.4224602845,0.691080646046
8145.25139665,92.4224602845,0.689379116689
8192.73743017,92.4224602845,0.687674722979
8240.22346369,92.4224602845,0.685967584749
8287.70949721,92.4224602845,0.684257820412
8335.19553073,92.4224602845,0.682545546973
8382.68156425,92.4224602845,0.680830880039
8430.16759777,92.4224602845,0.679113933835
8477.65363128,92.4224602845,0.677394821212
8525.1396648,92.4224602845,0.675673653658
8572.62569832,92.4224602845,0.673950541311
8620.11173184,92.4224602845,0.67222559297
8667.59776536,92.4224602845,0.670498916103
8715.08379888,92.4224602845,0.66877061686
8762.5698324,92.4224602845,0.667040800083
8810.05586592,92.4224602845,0.665309569314
8857.54189944,92.4224602845,0.663577026808
8905.02793296,92.4224602845,0.661843273542
8952.51396648,92.4224602845,0.660108409222
9000,92.4224602845,0.658372532299
500,105.482811754,0.67024811668
547.48603352,105.482811754,0.686187843458
594.972067039,105.482811754,0.700155543965
642.458100559,105.482811754,0.712488152196
689.944134078,105.482811754,0.723449425483
737.430167598,105.482811754,0.733248789056
784.916201117,105.482811754,0.742054642504
832.402234637,105.482811754,0.750003938302
879.888268156,105.482811754,0.757209196509
927.374301676,105.482811754,0.763763722088
974.860335196,105.482811754,0.769745540126
1022.34636872,105.482811754,0.775220402076
1069.83240223,105.482811754,0.780244109168
1117.31843575,105.482811754,0.784864327362
1164.80446927,105.482811754,0.789122019063
1212.29050279,105.482811754,0.793052582817
1259.77653631,105.482811754,0.796686768184
1307.26256983,105.482811754,0.800051415882
1354.74860335,105.482811754,0.803170060933
1402.23463687,105.482811754,0.806063427516
1449.72067039,105.482811754,0.808749837537
1497.20670391,105.482811754,0.811245549989
1544.69273743,105.482811754,0.813565044392
1592.17877095,105.482811754,0.815721258778
1639.66480447,105.482811754,0.817725790508
1687.15083799,105.482811754,0.819589066515
1734.63687151,105.482811754,0.821320488271
1782.12290503,105.482811754,0.822928555755
1829.60893855,105.482811754,0.824420973879
1877.09497207,105.482811754,0.825804744199
1924.58100559,105.482811754,0.827086244251
1972.06703911,105.482811754,0.828271296383
2019.55307263,105.482811754,0.829365227705
2067.03910615,105.482811754,0.830372922438
2114.52513966,105.482811754,0.831298867782
2162.01117318,105.482811754,0.83214719421
2209.4972067,105.482811754,0.832921710961
2256.98324022,105.482811754,0.833625937392
2304.46927374,105.482811754,0.834263130743
2351.95530726,105.482811754,0.834836310773
2399.44134078,105.482811754,0.835348281683
2446.9273743,105.482811754,0.835801651661
2494.41340782,105.482811754,0.836198850351
2541.89944134,105.482811754,0.836542144484
2589.38547486,105.482811754,0.836833651915
2636.87150838,105.482811754,0.837075354226
2684.3575419,105.482811754,0.837269108091
2731.84357542,105.482811754,0.837416655515
2779.32960894,105.482811754,0.837519633093
2826.81564246,105.482811754,0.837579580391
2874.30167598,105.482811754,0.837597947546
2921.7877095,105.482811754,0.837576102161
2969.27374302,105.482811754,0.837515335581
3016.75977654,105.482811754,0.837416868605
3064.24581006,105.482811754,0.837281856699
3111.73184358,105.482811754,0.837111394753
3159.21787709,105.482811754,0.83690652143
3206.70391061,105.482811754,0.836668223154
3254.18994413,105.482811754,0.836397437759
3301.67597765,105.482811754,0.836095057841
3349.16201117,105.482811754,0.835761933837
3396.64804469,105.482811754,0.835398876861
3444.13407821,105.482811754,0.83500666131
3491.62011173,105.482811754,0.834586027268
3539.10614525,105.482811754,0.834137682728
3586.59217877,105.482811754,0.833662305642
3634.07821229,105.482811754,0.833160545814
3681.56424581,105.482811754,0.832633026656
3729.05027933,105.482811754,0.832080346812
3776.53631285,105.482811754,0.831503081666
3824.02234637,105.482811754,0.830901784737
3871.50837989,105.482811754,0.83027698898
3918.99441341,105.482811754,0.829629207993
3966.48044693,105.482811754,0.828958937135
4013.96648045,105.482811754,0.828266654578
4061.45251397,105.482811754,0.827552822271
4108.93854749,105.482811754,0.826817886857
4156.42458101,105.482811754,0.826062280512
4203.91061453,105.482811754,0.825286421741
4251.39664804,105.482811754,0.82449071611
4298.88268156,105.482811754,0.823675556941
4346.36871508,105.482811754,0.822841325956
4393.8547486,105.482811754,0.82198839388
4441.34078212,105.482811754,0.821117121006
4488.82681564,105.482811754,0.820227857728
4536.31284916,105.482811754,0.819320945034
4583.79888268,105.482811754,0.818396714975
4631.2849162,105.482811754,0.817455491099
4678.77094972,105.482811754,0.816497588867
4726.25698324,105.482811754,0.815523316032
4773.74301676,105.482811754,0.814532973007
4821.22905028,105.482811754,0.813526853203
4868.7150838,105.482811754,0.812505243351
4916.20111732,105.482811754,0.811468423802
4963.68715084,105.482811754,0.810416668813
5011.17318436,105.482811754,0.809350246815
5058.65921788,105.482811754,0.808269420664
5106.1452514,105.482811754,0.807174447877
5153.63128492,105.482811754,0.806065580862
5201.11731844,105.482811754,0.804943067123
5248.60335196,105.482811754,0.803807149462
5296.08938547,105.482811754,0.802658066171
5343.57541899,105.482811754,0.801496051205
5391.06145251,105.482811754,0.800321334352
5438.54748603,105.482811754,0.799134141391
5486.03351955,105.482811754,0.797934694245
5533.51955307,105.482811754,0.796723211121
5581.00558659,105.482811754,0.795499906644
5628.49162011,105.482811754,0.794264991985
5675.97765363,105.482811754,0.79301867498
5723.46368715,105.482811754,0.791761160247
5770.94972067,105.482811754,0.790492649289
5818.43575419,105.482811754,0.789213340603
5865.92178771,105.482811754,0.787923429769
5913.40782123,105.482811754,0.786623109547
5960.89385475,105.482811754,0.785312569964
6008.37988827,105.482811754,0.783991998393
6055.86592179,105.482811754,0.782661579635
6103.35195531,105.482811754,0.781321495991
6150.83798883,105.482811754,0.779971927333
6198.32402235,105.482811754,0.778613051171
6245.81005587,105.482811754,0.777245042718
6293.29608939,105.482811754,0.775868074946
6340.78212291,105.482811754,0.77448231865
6388.26815642,105.482811754,0.773087942495
6435.75418994,105.482811754,0.771685113073
6483.24022346,105.482811754,0.770273994953
6530.72625698,105.482811754,0.768854750721
6578.2122905,105.482811754,0.767427541032
6625.69832402,105.482811754,0.76599252465
6673.18435754,105.482811754,0.764549858486
6720.67039106,105.482811754,0.763099697639
6768.15642458,105.482811754,0.761642195432
6815.6424581,105.482811754,0.760177503447
6863.12849162,105.482811754,0.758705771558
6910.61452514,105.482811754,0.757227147961
6958.10055866,105.482811754,0.755741779209
7005.58659218,105.482811754,0.754249810235
7053.0726257,105.482811754,0.752751384385
7100.55865922,105.482811754,0.751246643439
7148.04469274,105.482811754,0.74973572764
7195.53072626,105.482811754,0.748218775718
7243.01675978,105.482811754,0.74669592491
7290.5027933,105.482811754,0.745167310984
7337.98882682,105.482811754,0.743633068261
7385.47486034,105.482811754,0.742093329633
7432.96089385,105.482811754,0.740548226584
7480.44692737,105.482811754,0.738997889207
7527.93296089,105.482811754,0.737442446222
7575.41899441,105.482811754,0.735882024996
7622.90502793,105.482811754,0.734316751554
7670.39106145,105.482811754,0.7327467506
7717.87709497,105.482811754,0.731172145528
7765.36312849,105.482811754,0.72959305844
7812.84916201,105.482811754,0.728009610157
7860.33519553,105.482811754,0.726421920235
7907.82122905,105.482811754,0.724830106976
7955.30726257,105.482811754,0.723234287442
8002.79329609,105.482811754,0.721634577468
8050.27932961,105.482811754,0.720031091668
8097.76536313,105.482811754,0.718423943457
8145.25139665,105.482811754,0.716813245051
8192.73743017,105.482811754,0.715199107484
8240.22346369,105.482811754,0.713581640617
8287.70949721,105.482811754,0.711960953148
8335.19553073,105.482811754,0.710337152622
8382.68156425,105.482811754,0.708710345438
8430.16759777,105.482811754,0.707080636864
8477.65363128,105.482811754,0.705448131039
8525.1396648,105.482811754,0.703812930987
8572.62569832,105.482811754,0.702175138623
8620.11173184,105.482811754,0.700534854763
8667.59776536,105.482811754,0.69889217913
8715.08379888,105.482811754,0.697247210366
8762.5698324,105.482811754,0.695600046035
8810.05586592,105.482811754,0.693950782634
8857.54189944,105.482811754,0.6922995156
8905.02793296,105.482811754,0.690646339315
8952.51396648,105.482811754,0.688991347118
9000,105.482811754,0.687334631308
500,118.543163223,0.693367821929
547.48603352,118.543163223,0.708712178542
594.972067039,118.543163223,0.722117830647
642.458100559,118.543163223,0.733923091046
689.944134078,118.543163223,0.744391358549
737.430167598,118.543163223,0.753730767338
784.916201117,118.543163223,0.762107960046
832.402234637,118.543163223,0.769657937446
879.888268156,118.543163223,0.776491229538
927.374301676,118.543163223,0.782699201025
974.860335196,118.543163223,0.788358033901
1022.34636872,118.543163223,0.793531756613
1069.83240223,118.543163223,0.798274575881
1117.31843575,118.543163223,0.802632691539
1164.80446927,118.543163223,0.806645723351
1212.29050279,118.543163223,0.810347843269
1259.77653631,118.543163223,0.813768681705
1307.26256983,118.543163223,0.816934058757
1354.74860335,118.543163223,0.819866578593
1402.23463687,118.543163223,0.82258611597
1449.72067039,118.543163223,0.825110217059
1497.20670391,118.543163223,0.827454431672
1544.69273743,118.543163223,0.829632590217
1592.17877095,118.543163223,0.831657035818
1639.66480447,118.543163223,0.833538819838
1687.15083799,118.543163223,0.835287867373
1734.63687151,118.543163223,0.836913117957
1782.12290503,118.543163223,0.838422645707
1829.60893855,118.543163223,0.839823762327
1877.09497207,118.543163223,0.841123105764
1924.58100559,118.543163223,0.842326716782
1972.06703911,118.543163223,0.843440105341
2019.55307263,118.543163223,0.844468308339
2067.03910615,118.543163223,0.84541593997
2114.52513966,118.543163223,0.846287235816
2162.01117318,118.543163223,0.847086091528
2209.4972067,118.543163223,0.84781609688
2256.98324022,118.543163223,0.848480565816
2304.46927374,118.543163223,0.849082563033
2351.95530726,118.543163223,0.849624927556
2399.44134078,118.543163223,0.850110293694
2446.9273743,118.543163223,0.85054110972
2494.41340782,118.543163223,0.850919654532
2541.89944134,118.543163223,0.85124805258
2589.38547486,118.543163223,0.851528287237
2636.87150838,118.543163223,0.851762212815
2684.3575419,118.543163223,0.851951565375
2731.84357542,118.543163223,0.852097972477
2779.32960894,118.543163223,0.85220296199
2826.81564246,118.543163223,0.852267970046
2874.30167598,118.543163223,0.852294348272
2921.7877095,118.543163223,0.85228337033
2969.27374302,118.543163223,0.852236237875
3016.75977654,118.543163223,0.852154085979
3064.24581006,118.543163223,0.852037988068
3111.73184358,118.543163223,0.851888960431
3159.21787709,118.543163223,0.851707966348
3206.70391061,118.543163223,0.851495919861
3254.18994413,118.543163223,0.851253689227
3301.67597765,118.543163223,0.8509821001
3349.16201117,118.543163223,0.850681938436
3396.64804469,118.543163223,0.850353953178
3444.13407821,118.543163223,0.84999885872
3491.62011173,118.543163223,0.849617337185
3539.10614525,118.543163223,0.849210040519
3586.59217877,118.543163223,0.848777592429
3634.07821229,118.543163223,0.848320590173
3681.56424581,118.543163223,0.847839606221
3729.05027933,118.543163223,0.847335189784
3776.53631285,118.543163223,0.846807868241
3824.02234637,118.543163223,0.846258148458
3871.50837989,118.543163223,0.845686518011
3918.99441341,118.543163223,0.845093446328
3966.48044693,118.543163223,0.844479385748
4013.96648045,118.543163223,0.843844772505
4061.45251397,118.543163223,0.84319002765
4108.93854749,118.543163223,0.842515557904
4156.42458101,118.543163223,0.841821756459
4203.91061453,118.543163223,0.841109003721
4251.39664804,118.543163223,0.840377668012
4298.88268156,118.543163223,0.839628106214
4346.36871508,118.543163223,0.838860664384
4393.8547486,118.543163223,0.838075678321
4441.34078212,118.543163223,0.8372734741
4488.82681564,118.543163223,0.836454368575
4536.31284916,118.543163223,0.835618669843
4583.79888268,118.543163223,0.834766677689
4631.2849162,118.543163223,0.833898683995
4678.77094972,118.543163223,0.833014973131
4726.25698324,118.543163223,0.832115822316
4773.74301676,118.543163223,0.831201501965
4821.22905028,118.543163223,0.830272276007
4868.7150838,118.543163223,0.829328402189
4916.20111732,118.543163223,0.828370132363
4963.68715084,118.543163223,0.827397712753
5011.17318436,118.543163223,0.82641138421
5058.65921788,118.543163223,0.825411382447
5106.1452514,118.543163223,0.824397938268
5153.63128492,118.543163223,0.823371277779
5201.11731844,118.543163223,0.822331622586
5248.60335196,118.543163223,0.821279189987
5296.08938547,118.543163223,0.820214193148
5343.57541899,118.543163223,0.819136841276
5391.06145251,118.543163223,0.818047339772
5438.54748603,118.543163223,0.816945890386
5486.03351955,118.543163223,0.815832691359
5533.51955307,118.543163223,0.814707937556
5581.00558659,118.543163223,0.813571820597
5628.49162011,118.543163223,0.812424528972
5675.97765363,118.543163223,0.811266248161
5723.46368715,118.543163223,0.810097160737
5770.94972067,118.543163223,0.808917446474
5818.43575419,118.543163223,0.807727282439
5865.92178771,118.543163223,0.806526843087
5913.40782123,118.543163223,0.805316300347
5960.89385475,118.543163223,0.804095823706
6008.37988827,118.543163223,0.802865580286
6055.86592179,118.543163223,0.801625734917
6103.35195531,118.543163223,0.800376450212
6150.83798883,118.543163223,0.799117886631
6198.32402235,118.543163223,0.797850202544
6245.81005587,118.543163223,0.796573554294
6293.29608939,118.543163223,0.795288096251
6340.78212291,118.543163223,0.79399398087
6388.26815642,118.543163223,0.792691358741
6435.75418994,118.543163223,0.791380378638
6483.24022346,118.543163223,0.790061187565
6530.72625698,118.543163223,0.788733930804
6578.2122905,118.543163223,0.787398751953
6625.69832402,118.543163223,0.786055792969
6673.18435754,118.543163223,0.784705194205
6720.67039106,118.543163223,0.783347094448
6768.15642458,118.543163223,0.78198163095
6815.6424581,118.543163223,0.780608939467
6863.12849162,118.543163223,0.779229154284
6910.61452514,118.543163223,0.77784240825
6958.10055866,118.543163223,0.776448832803
7005.58659218,118.543163223,0.775048557999
7053.0726257,118.543163223,0.773641712539
7100.55865922,118.543163223,0.77222842379
7148.04469274,118.543163223,0.770808817813
7195.53072626,118.543163223,0.769383019381
7243.01675978,118.543163223,0.767951152006
7290.5027933,118.543163223,0.766513337955
7337.98882682,118.543163223,0.765069698269
7385.47486034,118.543163223,0.763620352786
7432.96089385,118.543163223,0.762165420157
7480.44692737,118.543163223,0.76070501786
7527.93296089,118.543163223,0.759239262221
7575.41899441,118.543163223,0.757768268428
7622.90502793,118.543163223,0.756292150544
7670.39106145,118.543163223,0.754811021524
7717.87709497,118.543163223,0.753324993227
7765.36312849,118.543163223,0.751834176432
7812.84916201,118.543163223,0.750338680845
7860.33519553,118.543163223,0.748838615117
7907.82122905,118.543163223,0.747334086855
7955.30726257,118.543163223,0.745825202627
8002.79329609,118.543163223,0.744312067981
8050.27932961,118.543163223,0.74279478745
8097.76536313,118.543163223,0.741273464565
8145.25139665,118.543163223,0.739748201861
8192.73743017,118.543163223,0.738219100891
8240.22346369,118.543163223,0.736686262231
8287.70949721,118.543163223,0.73514978549
8335.19553073,118.543163223,0.733609769319
8382.68156425,118.543163223,0.732066311418
8430.16759777,118.543163223,0.730519508545
8477.65363128,118.543163223,0.728969456522
8525.1396648,118.543163223,0.727416250242
8572.62569832,118.543163223,0.725859983681
8620.11173184,118.543163223,0.724300749897
8667.59776536,118.543163223,0.722738641044
8715.08379888,118.543163223,0.721173748373
8762.5698324,118.543163223,0.719606162242
8810.05586592,118.543163223,0.718035972121
8857.54189944,118.543163223,0.716463266598
8905.02793296,118.543163223,0.714888133384
8952.51396648,118.543163223,0.713310659321
9000,118.543163223,0.711730930386
500,131.603514692,0.712845176965
547.48603352,131.603514692,0.727636029522
594.972067039,131.603514692,0.740525754626
642.458100559,131.603514692,0.751851878593
689.944134078,131.603514692,0.761875996577
737.430167598,131.603514692,0.770803989047
784.916201117,131.603514692,0.778800105798
832.402234637,131.603514692,0.785996983321
879.888268156,131.603514692,0.792502902534
927.374301676,131.603514692,0.798407134899
974.860335196,131.603514692,0.803783939626
1022.34636872,131.603514692,0.808695593025
1069.83240223,131.603514692,0.813194712802
1117.31843575,131.603514692,0.817326061602
1164.80446927,131.603514692,0.821127961004
1212.29050279,131.603514692,0.824633410741
1259.77653631,131.603514692,0.827870982402
1307.26256983,131.603514692,0.830865538933
1354.74860335,131.603514692,0.833638818295
1402.23463687,131.603514692,0.83620991028
1449.72067039,131.603514692,0.838595648641
1497.20670391,131.603514692,0.840810935572
1544.69273743,131.603514692,0.84286901177
1592.17877095,131.603514692,0.844781682441
1639.66480447,131.603514692,0.846559507417
1687.15083799,131.603514692,0.848211961848
1734.63687151,131.603514692,0.849747572662
1782.12290503,131.603514692,0.851174034944
1829.60893855,131.603514692,0.852498311601
1877.09497207,131.603514692,0.853726719046
1924.58100559,131.603514692,0.854865001139
1972.06703911,131.603514692,0.855918393221
2019.55307263,131.603514692,0.85689167775
2067.03910615,131.603514692,0.857789232804
2114.52513966,131.603514692,0.85861507449
2162.01117318,131.603514692,0.859372894137
2209.4972067,131.603514692,0.860066090999
2256.98324022,131.603514692,0.860697801104
2304.46927374,131.603514692,0.861270922748
2351.95530726,131.603514692,0.861788139091
2399.44134078,131.603514692,0.86225193824
2446.9273743,131.603514692,0.86266463112
2494.41340782,131.603514692,0.863028367429
2541.89944134,131.603514692,0.863345149898
2589.38547486,131.603514692,0.863616847081
2636.87150838,131.603514692,0.863845204823
2684.3575419,131.603514692,0.864031856593
2731.84357542,131.603514692,0.864178332777
2779.32960894,131.603514692,0.864286069086
2826.81564246,131.603514692,0.864356414144
2874.30167598,131.603514692,0.864390636369
2921.7877095,131.603514692,0.864389930215
2969.27374302,131.603514692,0.864355421842
3016.75977654,131.603514692,0.864288174275
3064.24581006,131.603514692,0.864189192104
3111.73184358,131.603514692,0.864059425781
3159.21787709,131.603514692,0.863899775532
3206.70391061,131.603514692,0.863711094953
3254.18994413,131.603514692,0.863494194288
3301.67597765,131.603514692,0.863249843449
3349.16201117,131.603514692,0.862978774782
3396.64804469,131.603514692,0.862681685613
3444.13407821,131.603514692,0.862359240588
3491.62011173,131.603514692,0.862012073834
3539.10614525,131.603514692,0.861640790948
3586.59217877,131.603514692,0.861245970837
3634.07821229,131.603514692,0.860828167414
3681.56424581,131.603514692,0.860387911173
3729.05027933,131.603514692,0.859925710643
3776.53631285,131.603514692,0.859442053737
3824.02234637,131.603514692,0.858937409005
3871.50837989,131.603514692,0.858412226792
3918.99441341,131.603514692,0.857866940324
3966.48044693,131.603514692,0.857301966706
4013.96648045,131.603514692,0.856717707861
4061.45251397,131.603514692,0.856114551398
4108.93854749,131.603514692,0.855492871426
4156.42458101,131.603514692,0.85485302931
4203.91061453,131.603514692,0.854195374376
4251.39664804,131.603514692,0.853520244574
4298.88268156,131.603514692,0.852827967094
4346.36871508,131.603514692,0.852118858944
4393.8547486,131.603514692,0.851393227487
4441.34078212,131.603514692,0.850651370954
4488.82681564,131.603514692,0.849893578909
4536.31284916,131.603514692,0.849120132702
4583.79888268,131.603514692,0.848331305882
4631.2849162,131.603514692,0.847527364589
4678.77094972,131.603514692,0.846708567922
4726.25698324,131.603514692,0.845875168284
4773.74301676,131.603514692,0.84502741171
4821.22905028,131.603514692,0.844165538168
4868.7150838,131.603514692,0.843289781851
4916.20111732,131.603514692,0.842400371444
4963.68715084,131.603514692,0.841497530381
5011.17318436,131.603514692,0.840581477087
5058.65921788,131.603514692,0.839652425201
5106.1452514,131.603514692,0.838710583793
5153.63128492,131.603514692,0.837756157564
5201.11731844,131.603514692,0.836789347035
5248.60335196,131.603514692,0.83581034873
5296.08938547,131.603514692,0.834819355344
5343.57541899,131.603514692,0.833816555903
5391.06145251,131.603514692,0.832802135917
5438.54748603,131.603514692,0.831776277522
5486.03351955,131.603514692,0.830739159616
5533.51955307,131.603514692,0.829690957988
5581.00558659,131.603514692,0.828631845437
5628.49162011,131.603514692,0.827561991893
5675.97765363,131.603514692,0.826481564518
5723.46368715,131.603514692,0.825390727814
5770.94972067,131.603514692,0.82428964372
5818.43575419,131.603514692,0.823178471705
5865.92178771,131.603514692,0.822057368854
5913.40782123,131.603514692,0.820926489952
5960.89385475,131.603514692,0.819785987565
6008.37988827,131.603514692,0.818636012112
6055.86592179,131.603514692,0.817476711937
6103.35195531,131.603514692,0.816308233379
6150.83798883,131.603514692,0.815130720831
6198.32402235,131.603514692,0.813944316806
6245.81005587,131.603514692,0.812749161993
6293.29608939,131.603514692,0.811545395308
6340.78212291,131.603514692,0.810333153953
6388.26815642,131.603514692,0.80911257346
6435.75418994,131.603514692,0.807883787743
6483.24022346,131.603514692,0.806646929137
6530.72625698,131.603514692,0.805402128445
6578.2122905,131.603514692,0.804149514976
6625.69832402,131.603514692,0.802889216586
6673.18435754,131.603514692,0.801621359713
6720.67039106,131.603514692,0.800346069412
6768.15642458,131.603514692,0.799063469387
6815.6424581,131.603514692,0.797773682025
6863.12849162,131.603514692,0.796476828425
6910.61452514,131.603514692,0.795173028427
6958.10055866,131.603514692,0.793862400638
7005.58659218,131.603514692,0.792545062458
7053.0726257,131.603514692,0.791221130107
7100.55865922,131.603514692,0.789890718648
7148.04469274,131.603514692,0.788553942005
7195.53072626,131.603514692,0.787210912992
7243.01675978,131.603514692,0.785861743328
7290.5027933,131.603514692,0.784506543658
7337.98882682,131.603514692,0.78314542357
7385.47486034,131.603514692,0.781778491617
7432.96089385,131.603514692,0.78040585533
7480.44692737,131.603514692,0.779027621235
7527.93296089,131.603514692,0.77764389487
7575.41899441,131.603514692,0.776254780797
7622.90502793,131.603514692,0.77486038262
7670.39106145,131.603514692,0.773460802993
7717.87709497,131.603514692,0.772056143639
7765.36312849,131.603514692,0.770646505358
7812.84916201,131.603514692,0.76923198804
7860.33519553,131.603514692,0.767812690676
7907.82122905,131.603514692,0.766388711371
7955.30726257,131.603514692,0.764960147351
8002.79329609,131.603514692,0.763527094975
8050.27932961,131.603514692,0.762089649744
8097.76536313,131.603514692,0.760647906309
8145.25139665,131.603514692,0.759201958481
8192.73743017,131.603514692,0.757751899242
8240.22346369,131.603514692,0.756297820746
8287.70949721,131.603514692,0.754839814335
8335.19553073,131.603514692,0.753377970539
8382.68156425,131.603514692,0.751912379088
8430.16759777,131.603514692,0.750443128919
8477.65363128,131.603514692,0.74897030818
8525.1396648,131.603514692,0.747494004237
8572.62569832,131.603514692,0.746014303681
8620.11173184,131.603514692,0.744531292335
8667.59776536,131.603514692,0.743045055258
8715.08379888,131.603514692,0.741555676751
8762.5698324,131.603514692,0.740063240363
8810.05586592,131.603514692,0.738567828896
8857.54189944,131.603514692,0.737069524409
8905.02793296,131.603514692,0.735568408225
8952.51396648,131.603514692,0.734064560935
9000,131.603514692,0.7325580624
500,144.663866161,0.729414097346
547.48603352,144.663866161,0.743698114788
594.972067039,144.663866161,0.756119893171
642.458100559,144.663866161,0.767014810003
689.944134078,144.663866161,0.77664180128
737.430167598,144.663866161,0.785203967268
784.916201117,144.663866161,0.792862853877
832.402234637,144.663866161,0.799748564035
879.888268156,144.663866161,0.805967053673
927.374301676,144.663866161,0.811605486322
974.860335196,144.663866161,0.816736223413
1022.34636872,144.663866161,0.821419839297
1069.83240223,144.663866161,0.825707428203
1117.31843575,144.663866161,0.829642389831
1164.80446927,144.663866161,0.83326182604
1212.29050279,144.663866161,0.836597644006
1259.77653631,144.663866161,0.839677435374
1307.26256983,144.663866161,0.84252518274
1354.74860335,144.663866161,0.845161831768
1402.23463687,144.663866161,0.847605757849
1449.72067039,144.663866161,0.849873149295
1497.20670391,144.663866161,0.851978323984
1544.69273743,144.663866161,0.853933992561
1592.17877095,144.663866161,0.855751478432
1639.66480447,144.663866161,0.857440902598
1687.15083799,144.663866161,0.859011339727
1734.63687151,144.663866161,0.860470950538
1782.12290503,144.663866161,0.861827094604
