# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# scaling_method: Case B design-point MCP scaling
# target_mcp_kw: 1499.9999999999998
# design_mach: 0.35
# design_altitude_ft: 15000.0
# mcp_throttle: 50.0
# base_design_power_kw: 1120.34694469152
# scale_factor: 1.3388709694861662
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.05,15000.0,42.0,1686.535594132639,177.2959715212971,960.0909835088349
0.05,15000.0,44.0,1819.1105975311593,192.1333396051428,1019.5435489088682
0.05,15000.0,46.0,1952.8102525440477,206.9586578502631,1078.8715993087392
0.05,15000.0,48.0,2086.643794653885,222.24856432179516,1140.1169129369143
0.05,15000.0,50.0,2217.652319018106,237.42332788995134,1203.6195630196432
0.05,17500.0,20.0,184.9315526602767,40.777055907961525,354.1059328806707
0.05,17500.0,22.0,294.76449377110487,52.25733892291761,392.14593486571164
0.05,17500.0,24.0,405.327119560303,62.370099129640515,432.1647881436532
0.05,17500.0,26.0,516.1039647046189,71.76683114188222,474.00584481106534
0.05,17500.0,28.0,626.3131285578727,81.18257512189064,517.6235832549858
0.05,17500.0,30.0,736.229079668809,91.01805515083296,562.5266378296127
0.05,17500.0,32.0,846.742167232136,101.8452369068737,607.8969583725905
0.05,17500.0,34.0,957.2552547954632,112.57093224342736,654.5191232720377
0.05,17500.0,36.0,1067.5420731649472,122.75451872443611,701.4840391396735
0.05,17500.0,38.0,1177.6682270180927,132.9050350924985,742.8779129032773
0.05,17500.0,40.0,1289.3996871636523,144.45614438174042,790.8456431270582
0.05,17500.0,42.0,1400.151093759548,153.884473748862,838.7799015766018
0.05,17500.0,44.0,1509.9786793864982,165.08948489249173,886.8266251875825
0.05,17500.0,46.0,1620.4890892078863,176.69214071405884,934.5520197658863
0.05,17500.0,48.0,1730.865611932326,188.81695621372555,984.2803653145415
0.05,17500.0,50.0,1842.567616916557,202.44532381212522,1035.490841026418
0.05,20000.0,20.0,211.2484004364968,42.42547384559289,392.82474244724114
0.05,20000.0,22.0,336.69391592250315,52.40675692311226,427.5671052344377
0.05,20000.0,24.0,463.48499673284306,63.93175822844918,468.85654706242155
0.05,20000.0,26.0,590.724599317961,76.07183685716805,515.0676785742365
0.05,20000.0,28.0,717.0631417406145,87.54997767857294,564.6795423485464
0.05,20000.0,30.0,842.9611956143071,98.48226080571834,615.7387256408709
0.05,20000.0,32.0,970.0682499734459,109.46863432003097,664.9154563500979
0.05,20000.0,34.0,1096.3706428799233,121.33504772258686,716.483410610827
0.05,20000.0,36.0,1221.7237762690352,134.07052227143623,770.967425843097
0.05,20000.0,38.0,1349.996987242596,145.10281906000222,821.2406918763331
0.05,20000.0,40.0,1477.4307261182896,158.7151202067681,875.7474679150845
0.05,20000.0,42.0,1603.5791488632763,171.14787602941664,928.9448281456782
0.05,20000.0,44.0,1730.758502254767,184.07869185271403,984.815913702336
0.05,20000.0,46.0,1856.0500475792826,197.96546154822457,1039.6145636124352
0.05,20000.0,48.0,1983.4570090355862,213.3477501166511,1099.8597406264041
0.05,20000.0,50.0,2109.592043070878,226.55437335966263,1155.8553411832243
0.05,23000.0,20.0,203.58336413618852,41.85645368356127,457.7010741446628
0.05,23000.0,22.0,326.25875558632794,53.7824468442593,470.09634158016576
0.05,23000.0,24.0,447.80681768016007,64.20689621267859,497.0344254862274
0.05,23000.0,26.0,568.9813347735055,74.29676172582329,534.2322776314616
0.05,23000.0,28.0,690.8547425129228,85.91414512805476,576.9516336548567
0.05,23000.0,30.0,813.2047883174771,98.13924206333598,622.2737548429329
0.05,23000.0,32.0,934.8612989598377,108.19014643126864,666.6305500620095
0.05,23000.0,34.0,1058.4042787982041,118.6089725416161,714.3492502854662
0.05,23000.0,36.0,1183.5150765418389,130.36292078273513,765.6480914813285
0.05,23000.0,38.0,1302.543383471098,142.50942599210754,812.2823062195012
0.05,23000.0,40.0,1423.367116370438,152.9740414896114,862.7684527368855
0.05,23000.0,42.0,1545.5524810457455,167.36154892770975,913.9909782874873
0.05,23000.0,44.0,1666.800636042413,177.86766942526768,963.4984101261772
0.05,23000.0,46.0,1788.7048378141285,192.82151928345868,1017.001032937814
0.05,23000.0,48.0,1911.345418619061,206.20353462347293,1072.3271980098907
0.05,23000.0,50.0,2032.9952349065743,219.2146827049395,1125.6812061439146
0.05,25000.0,20.0,205.28239139646644,42.82713513643874,532.9871276298394
0.05,25000.0,22.0,328.21618494371677,53.81565084430255,516.1615361563067
0.05,25000.0,24.0,451.23031074913627,64.72677981013007,528.7482621404463
0.05,25000.0,26.0,574.165443167356,75.60202703397535,560.5866137948274
0.05,25000.0,28.0,696.6480371978895,86.53243574176346,599.4701044906445
0.05,25000.0,30.0,819.1627641316906,97.41116403012941,641.386137932348
0.05,25000.0,32.0,942.9494184865036,107.80401604366884,684.5058163756194
0.05,25000.0,34.0,1066.4053717118534,119.00193117116028,730.4076686934831
0.05,25000.0,36.0,1189.2200057428195,131.25193110647396,778.7275219822388
0.05,25000.0,38.0,1313.6988563888567,142.43980470169427,825.4273413979164
0.05,25000.0,40.0,1436.0462244514722,154.8149890726549,875.8813550120329
0.05,25000.0,42.0,1558.981356869692,169.09404796222486,925.96985685148
0.05,25000.0,44.0,1682.9741973538057,179.85053733107674,976.8375815951679
0.05,25000.0,46.0,1805.6415555781284,192.33015363765728,1029.721646018902
0.05,25000.0,48.0,1928.2419702539767,206.7082889789692,1086.5660907703761
0.05,25000.0,50.0,2051.3511558982295,219.4074801245455,1135.7816487377181
0.1,0.0,20.0,148.74856470991307,24.635225838545455,258.80375840167596
0.1,0.0,22.0,238.19050095546692,32.296513300139196,304.30127168675483
