# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# altitude_extension_method: ISA density-lapse extrapolation from highest source altitude
# source_altitude_max_ft: 25000.0
# expanded_altitude_max_ft: 100000.0
# altitude_lapse_exponent: 1.0
# scaling_method: Case B design-point MCP scaling
# target_mcp_kw: 2611.2972028298286
# design_mach: 0.35
# design_altitude_ft: 59999.99999999999
# mcp_throttle: 50.0
# base_design_power_kw: 256.07189496193644
# scale_factor: 10.197515831317538
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.0,40000.0,28.0,2877.2526411083154,430.468074502454,2501.622216676095
0.0,40000.0,30.0,3381.3124375471734,477.84286103839275,2673.7912962910304
0.0,40000.0,32.0,3894.346492642345,521.136096477584,2848.2459548895954
0.0,40000.0,34.0,4405.963264691293,569.501300573096,3039.0413828392625
0.0,40000.0,36.0,4913.888378528938,624.8705718333947,3245.326089930445
0.0,40000.0,38.0,5431.219098036963,673.3158832315193,3434.805069200815
0.0,40000.0,40.0,5935.222875383085,725.4472509316748,3644.6021734065457
0.0,40000.0,42.0,6443.091970127994,792.356455295597,3850.181039929253
0.0,40000.0,44.0,6957.5152987230185,832.5725619707977,4057.440479234042
0.0,40000.0,46.0,7464.376049798678,885.1688881406627,4278.3405676200555
0.0,40000.0,48.0,7968.267788959329,950.6047903656272,4528.073683037306
0.0,40000.0,50.0,8477.929494671791,1003.3019509024168,4719.608563011089
0.0,45000.0,20.0,667.8313312817933,185.4597562464611,1757.2422034848769
0.0,45000.0,22.0,1065.8473511540976,224.23758513745213,1699.7893260272442
0.0,45000.0,24.0,1465.7752364470896,262.5748920421096,1738.9869723712109
0.0,45000.0,26.0,1865.808847016802,300.55405457187766,1841.4523863924153
0.0,45000.0,28.0,2262.6090262068255,338.5107504803429,1967.2214134906685
0.0,45000.0,30.0,2658.990709509832,375.76525434259213,2102.6114407704486
0.0,45000.0,32.0,3062.429555033903,409.8101150124146,2239.7987977544694
0.0,45000.0,34.0,3464.75387993255,447.8434617465018,2389.836181079843
0.0,45000.0,36.0,3864.175164941258,491.3846548757185,2552.053997327341
0.0,45000.0,38.0,4270.992814100508,529.4809962538513,2701.0561539848304
0.0,45000.0,40.0,4667.3304452048815,570.4759723020596,2866.036043086641
0.0,45000.0,42.0,5066.707678014957,623.0919183497492,3027.698801631359
0.0,45000.0,44.0,5471.2390180651355,654.716991748641,3190.683126135078
0.0,45000.0,46.0,5869.82331129981,696.0776010455061,3364.394161006021
0.0,45000.0,48.0,6266.072838006917,747.5349742691384,3560.7788625135563
0.0,45000.0,50.0,6666.859741173259,788.9748775235433,3711.39773486089
0.0,50000.0,20.0,525.1680636427723,145.84152690871184,1381.8571278832578
0.0,50000.0,22.0,838.159222733723,176.33556987591655,1336.6774320651243
0.0,50000.0,24.0,1152.653831294469,206.48319591459702,1367.5016103652124
0.0,50000.0,26.0,1467.2315799180608,236.3491849903872,1448.078187939955
0.0,50000.0,28.0,1779.2666282862845,266.1975068028227,1546.9802210336297
0.0,50000.0,30.0,2090.97258057241,295.4936400311905,1653.4479998462748
0.0,50000.0,32.0,2408.228132053495,322.2657795183306,1761.3291597272985
0.0,50000.0,34.0,2724.6072487054125,352.1743778763293,1879.3153014133748
0.0,50000.0,36.0,3038.703477798356,386.4142270916668,2006.8798711731472
0.0,50000.0,38.0,3358.6160471212206,416.3723630704445,2124.0519330771913
0.0,50000.0,40.0,3670.2873577144946,448.6099224389117,2253.788536978811
0.0,50000.0,42.0,3984.3489451145856,489.9859603818489,2380.916621408642
0.0,50000.0,44.0,4302.463610578409,514.8552316806052,2509.0839566240466
0.0,50000.0,46.0,4615.901647507157,547.3803170997477,2645.6865440490164
0.0,50000.0,48.0,4927.503674714725,587.845278520666,2800.11921078513
0.0,50000.0,50.0,5242.6737962860925,620.4327189869427,2918.562622816858
0.0,55000.0,20.0,412.9807664772824,114.6866112710659,1086.6624521621898
0.0,55000.0,22.0,659.1102205141488,138.66646478735598,1051.1341199959845
0.0,55000.0,24.0,906.4219545816954,162.37390355003305,1075.3735847724677
0.0,55000.0,26.0,1153.7990681901094,185.85986911802277,1138.7372564628477
0.0,55000.0,28.0,1399.176657507004,209.33194153357826,1216.5116686193542
0.0,55000.0,30.0,1644.2954528079663,232.3697848318746,1300.2356189947686
0.0,55000.0,32.0,1893.7783324618085,253.4228142353468,1385.0710215649237
0.0,55000.0,34.0,2142.5720027890097,276.94228681803094,1477.8527624979695
0.0,55000.0,36.0,2389.570459889902,303.86776106513815,1578.1667713684146
0.0,55000.0,38.0,2641.142760703955,327.4261889575889,1670.3083376304699
0.0,55000.0,40.0,2886.2343145295563,352.77710592881317,1772.3303870060681
0.0,55000.0,42.0,3133.2055301550868,385.3143241003478,1872.301153286961
0.0,55000.0,44.0,3383.363998397889,404.87097926222384,1973.0891638286926
0.0,55000.0,46.0,3629.8448674669166,430.4480004789469,2080.5104736209
0.0,55000.0,48.0,3874.881938341795,462.2687678484795,2201.9529707815677
0.0,55000.0,50.0,4122.724881178887,487.8948237208528,2295.094299189383
0.0,60000.0,20.0,324.7591110113212,90.18706183098037,854.5277663747759
0.0,60000.0,22.0,518.3099714267821,109.0442981535355,826.5890571016251
0.0,60000.0,24.0,712.7905511969852,127.68731342661084,845.6504460843344
0.0,60000.0,26.0,907.3225440190636,146.15616698645917,895.4782621933275
0.0,60000.0,28.0,1100.2821543379603,164.61409527278403,956.6383718197999
0.0,60000.0,30.0,1293.0382546598514,182.7305552062381,1022.4770691669104
0.0,60000.0,32.0,1489.2261761944083,199.28620057318267,1089.1897883958982
0.0,60000.0,34.0,1684.8721184737813,217.781403322117,1162.1513356382109
0.0,60000.0,36.0,1879.1063440370829,238.95501185269683,1241.036094898639
0.0,60000.0,38.0,2076.937341021149,257.48084821170676,1313.4942226746741
0.0,60000.0,40.0,2269.672019238092,277.4162590762935,1393.7221479153402
0.0,60000.0,42.0,2463.884822696446,303.0028212261564,1472.3369886534238
0.0,60000.0,44.0,2660.6040124337123,318.38175036830864,1551.5944925399467
0.0,60000.0,46.0,2854.4312180030024,338.4949647039636,1636.0682789813018
0.0,60000.0,48.0,3047.1230520100494,363.5181254936948,1731.5680228393799
0.0,60000.0,50.0,3242.0213628267384,383.66989961825607,1804.812341867006
0.0,65000.0,20.0,255.38351600368128,70.92114791395107,671.9820879542773
0.0,65000.0,22.0,407.5877116135006,85.75006926174531,650.0116933914805
0.0,65000.0,24.0,560.5230183443331,100.41053182589594,665.0011559600871
0.0,65000.0,26.0,713.49875518324,114.93403739894434,704.184669035586
0.0,65000.0,28.0,865.238004550203,129.44895157402692,752.2796517658307
0.0,65000.0,30.0,1016.8172180727046,143.6953424479816,804.0537743308514
0.0,65000.0,32.0,1171.0951413091766,156.71434262430913,856.515208733138
0.0,65000.0,34.0,1324.94686382303,171.2585686277457,913.890585854308
0.0,65000.0,36.0,1477.6884429526726,187.90903480307807,975.9238483432234
0.0,65000.0,38.0,1633.2584450596908,202.47735041257565,1032.903347322831
0.0,65000.0,40.0,1784.8208127038279,218.15412481844808,1095.9928463851916
0.0,65000.0,42.0,1937.545545955106,238.27484193683833,1157.813850806716
0.0,65000.0,44.0,2092.241246975014,250.36849801461162,1220.140231579171
0.0,65000.0,46.0,2244.662754415733,266.1850932109082,1286.5685837333476
0.0,65000.0,48.0,2396.191430303142,285.8627637283159,1361.6675094816596
0.0,65000.0,50.0,2549.4552316620793,301.7096815056683,1419.2652521972393
0.0,70000.0,20.0,199.7263751772346,55.46491025700248,525.5333183258501
0.0,70000.0,22.0,318.7598693964847,67.06208283465844,508.3510532528851
0.0,70000.0,24.0,438.3651396502132,78.52750978225025,520.0737794159921
0.0,70000.0,26.0,558.0020288551572,89.88582753259992,550.717812968911
0.0,70000.0,28.0,676.6719051354303,101.23742625581633,588.3311903522225
0.0,70000.0,30.0,795.2166230671425,112.37902244471047,628.8218922961349
0.0,70000.0,32.0,915.8719059924821,122.56071997295733,669.8501164107092
0.0,70000.0,34.0,1036.1938724737595,133.9352424358049,714.7213605542543
0.0,70000.0,36.0,1155.6476352529144,146.9569805113444,763.2353713690728
0.0,70000.0,38.0,1277.313407160846,158.3503425992911,807.797013281967
0.0,70000.0,40.0,1395.8449505295519,170.6105909330599,857.1370691972877
0.0,70000.0,42.0,1515.2855387457,186.34628898792062,905.4850805182255
0.0,70000.0,44.0,1636.2675508335988,195.80430777022517,954.2283287293556
0.0,70000.0,46.0,1755.4709969156318,208.17390497694714,1006.1795830325474
0.0,70000.0,48.0,1873.9761911583248,223.56311202473927,1064.9117849151405
0.0,70000.0,50.0,1993.8383653906783,235.95642344487277,1109.9569332903702
0.0,75000.0,20.0,156.32981169249402,43.41348992251977,411.3453950140888
0.0,75000.0,22.0,249.49969834307794,52.490827873611586,397.8964939316778
0.0,75000.0,24.0,343.1171254835995,61.465045896146336,407.0721051746845
0.0,75000.0,26.0,436.75930140697477,70.35542741676419,431.0578005570553
0.0,75000.0,28.0,529.6445770547414,79.24054982102565,460.4985401600942
0.0,75000.0,30.0,622.4318887703786,87.96129905916715,492.19141900281926
0.0,75000.0,32.0,716.8711817414999,95.93071649784197,524.305027154057
0.0,75000.0,34.0,811.0495812933717,104.83378176967236,559.426643621304
0.0,75000.0,36.0,904.5484205160528,115.02615550825158,597.3995261131537
0.0,75000.0,38.0,999.7786433392065,123.94396692986561,632.2788107482917
0.0,75000.0,40.0,1092.5556430619881,133.54030748138507,670.898255192194
0.0,75000.0,42.0,1186.0441702918135,145.8569517482396,708.7412065740617
