# t4max: 50.0
# t4cruise: 46.67
# t4climb: 48.33
# t4flight_idle: 20.0
# xsfc: 0.0
# cexp: 0.0
# sls_horsepower: 1120.0
# freeturbine_rpm: 24539.0
# propeller_rpm: 1210.0
# gearbox_ratio: 0.049308
# torque_limit: 4861.4
# sls_corrected_airflow: 7.9568
# altitude_extension_method: ISA density-lapse extrapolation from highest source altitude
# source_altitude_max_ft: 25000.0
# expanded_altitude_max_ft: 100000.0
# altitude_lapse_exponent: 1.0
mach,altitude_ft,throttle,shaft_power_hp,tailpipe_thrust_lbf,fuel_flow_lb_hr
0.0,75000.0,36.0,88.70282091037298,11.279821224203971,58.58284860696005
0.0,75000.0,38.0,98.0413916366564,12.154329444551774,62.003219333722775
0.0,75000.0,40.0,107.13939170426646,13.095376333839083,65.79036172043017
0.0,75000.0,42.0,116.30716636392556,14.303184634467451,69.50135879146667
0.0,75000.0,44.0,125.59325446227646,15.029143759568848,73.24269264165493
0.0,75000.0,46.0,134.7428270544445,15.978583824421476,77.23026001595821
0.0,75000.0,48.0,143.8388046701111,17.15979688199348,81.73830539790838
0.0,75000.0,50.0,153.03893856086538,18.11105715359521,85.1957881178334
0.0,80000.0,20.0,12.01959722017018,3.3378960618018776,31.626763397928
0.0,80000.0,22.0,19.183071022542187,4.035817621498395,30.592729183248192
0.0,80000.0,24.0,26.38095448977932,4.725810686986357,31.298206597925457
0.0,80000.0,26.0,33.58074079562651,5.409357886682763,33.14237435083548
0.0,80000.0,28.0,40.7223319539829,6.092500733174534,35.40595944737808
0.0,80000.0,30.0,47.85639104284117,6.763005559897866,37.84270285743554
0.0,80000.0,32.0,55.11746460892049,7.375743377817662,40.3117945238639
0.0,80000.0,34.0,62.35847908465217,8.060265782301721,43.01216036635582
0.0,80000.0,36.0,69.54724478354947,8.84391814987535,45.931749073714315
0.0,80000.0,38.0,76.8691299002084,9.529574329031231,48.613482954816135
0.0,80000.0,40.0,84.00239613964582,10.267400000079409,51.58278332086227
0.0,80000.0,42.0,91.19036898912228,11.214379348349281,54.49238212551798
0.0,80000.0,44.0,98.47110522083881,11.783565947581481,57.425766412799355
0.0,80000.0,46.0,105.64480678073986,12.527972268822761,60.55220953405905
0.0,80000.0,48.0,112.77648732133555,13.454099677324134,64.0867322522331
0.0,80000.0,50.0,119.98983135227937,14.19993312752295,66.79756370708033
0.0,85000.0,20.0,9.439704730263177,2.6214483452775714,24.83837873945898
0.0,85000.0,22.0,15.065606854827877,3.1695676647306565,24.026290157057318
0.0,85000.0,24.0,20.718532936206127,3.7114602660239373,24.580343538916694
0.0,85000.0,26.0,26.37295342994273,4.248290545453297,26.028678182887155
0.0,85000.0,28.0,31.981669812386368,4.784803262256507,27.806406217511256
0.0,85000.0,30.0,37.584470812578196,5.311390590312989,29.720125776745483
0.0,85000.0,32.0,43.287023837690086,5.792610049857138,31.65925034607171
0.0,85000.0,34.0,48.97382326585767,6.330206215620153,33.78000828411942
0.0,85000.0,36.0,54.61958862135214,6.945655038535201,36.072934979285726
0.0,85000.0,38.0,60.36990057474973,7.484141624995069,38.1790601296579
0.0,85000.0,40.0,65.97207890312558,8.063600016946449,40.51102834768617
0.0,85000.0,42.0,71.61722158680408,8.807319233953463,42.79610937797112
0.0,85000.0,44.0,77.33521687295227,9.254335330645807,45.09987056273548
0.0,85000.0,46.0,82.96915146394312,9.838961898669824,47.555252334691076
0.0,85000.0,48.0,88.57008444868701,10.566304846916553,50.33112329033179
0.0,85000.0,50.0,94.23515263047688,11.152052224209335,52.46010049635044
0.0,90000.0,20.0,7.425795650210511,2.062176760381679,19.539247261668685
0.0,90000.0,22.0,11.851442502401605,2.4933578380209145,18.90041331133857
0.0,90000.0,24.0,16.298347898868368,2.9196406335689815,19.336262451810686
0.0,90000.0,26.0,20.746428883037012,3.341941125776929,20.47560286621634
0.0,90000.0,28.0,25.158556476656482,3.763991805598228,21.874062403244768
0.0,90000.0,30.0,29.566030702289346,4.178234623766205,23.379500421144307
0.0,90000.0,32.0,34.05197540702272,4.556788558617932,24.90492342997581
0.0,90000.0,34.0,38.525527458065426,4.979691539523094,26.57322932740668
0.0,90000.0,36.0,42.96679983012735,5.463837741414127,28.37697272465834
0.0,90000.0,38.0,47.49031435849998,5.887441176658326,30.033767659174966
0.0,90000.0,40.0,51.89729875592372,6.343275308062409,31.86822328513825
0.0,90000.0,42.0,56.33808129977653,6.928326121031501,33.66579484695504
0.0,90000.0,44.0,60.836173744095994,7.279973792356443,35.47806125504533
0.0,90000.0,46.0,65.26813938018469,7.739873497896196,37.40960083205557
0.0,90000.0,48.0,69.67414412119021,8.312041828965517,39.593254988298206
0.0,90000.0,50.0,74.13060116773475,8.772823225281678,41.268026618089415
0.0,95000.0,20.0,5.8510520083503375,1.6248633875432006,15.3956770852965
0.0,95000.0,22.0,9.338178657469475,1.964606497793237,14.892316793126943
0.0,95000.0,24.0,12.84205567975236,2.300490075056235,15.235738038313626
0.0,95000.0,26.0,16.346858989952135,2.6332358520007704,16.13346541109878
0.0,95000.0,28.0,19.823333328027047,2.9657847927629675,17.235362078898262
0.0,95000.0,30.0,23.29614110976427,3.2921816379438242,18.42155094713467
0.0,95000.0,32.0,26.830778609953853,3.590457925781119,19.623486709958193
0.0,95000.0,34.0,30.355651491686228,3.923678425283061,20.93800505001363
0.0,95000.0,36.0,33.85509005103402,4.305154665721944,22.35923947716068
0.0,95000.0,38.0,37.419330169234186,4.638927078441032,23.664687914696575
0.0,95000.0,40.0,40.891751997672706,4.998095218214833,25.11012161367236
0.0,95000.0,42.0,44.3908046037218,5.459077838186709,26.52649302925574
0.0,95000.0,44.0,47.93501374571923,5.736153711326201,27.95444304380024
0.0,95000.0,46.0,51.42711919239165,6.098525263479245,29.476372686579122
0.0,95000.0,48.0,54.89876911423276,6.54935731169521,31.196952492200875
0.0,95000.0,50.0,58.41017222584038,6.912423579785919,32.5165654157992
0.0,100000.0,20.0,4.61765830095616,1.2823444226270075,12.150289553109578
0.0,100000.0,22.0,7.369703453658601,1.5504701530084508,11.753036917482467
0.0,100000.0,24.0,10.134968023924465,1.8155499346425614,12.024065437020118
0.0,100000.0,26.0,12.900963621889689,2.0781533599450905,12.732553115649672
0.0,100000.0,28.0,15.644601956049492,2.340601441861506,13.602171483013116
0.0,100000.0,30.0,18.38534663889933,2.5981942814746732,14.538313371018306
0.0,100000.0,32.0,21.174887420681433,2.8335943385147755,15.486882729912612
0.0,100000.0,34.0,23.956721952132785,3.0965724155132266,16.52430241376661
0.0,100000.0,36.0,26.71848368133922,3.397633989699577,17.645942580484352
0.0,100000.0,38.0,29.531386890013362,3.6610476373688967,18.676204284782116
0.0,100000.0,40.0,32.27182697798847,3.9445036277956644,19.816942550145633
